Ruffian Belt,5975-r
Scouting Gloves,6586-s
Scythe Axe,5749-s
Shadowhide Battle Axe,2175-s
Shadowhide Maul,1458-s
Shadumbra's Might,131321
Shadumbra's Wrath,56671
Shael'dryn's Bracers,56664
Shilah's Blade,59101
Shilah's Bracers,59093
Short Ash Bow,3039-s
Sizzle Stick,8071-s
Slippers of the Crescent Moon,60918
Smoldering Boots,3076-s
Spiked Chain Cloak,15519
Spirit Cloak,4792-s
Staff of Horrors,880-st
Staff of the Purifier,5613-s
Stagwich Slicer,65681
Stalvan's Cloak,60917
Supple Yeti Leggings,65702
Swiftgear Belt,59095
Tarantula Silk Sash,3229-t
Tell-Tale Bracers,65720
The Clerk's Chain,131577
Thenysil's Vest,56674
Unbared Greaves,131450
Unbared Leggings,59104
Viridian Band,11982
War Paint Chestpiece,14730
Warchief's Girdle,5750-w
Whitemoon Gloves,56676
Whitemoon Mender Cord,131320
Wrangler's Wristbands,15331
Zircon Band,11967
Assassination Note,12564
Black Tuxedo Pants,6835-b
Blackrock Pauldrons,1445-b
Bouquet of Scarlet Begonias,2562-b
Charred Razormane Wand,5092-c
Henrig Lonebrow's Journal,5791-h
Lion Meat,3731-l
Outrunner's Pauldrons,15505
Pattern: Greater Adept's Robe,6275-p
Pattern: Red Woolen Bag,5772-p
Ritual Amice,14126
Scouting Spaulders,6588-s
Shimmering Silk Robes,2616-s
Stag Meat,5471-s
Tangy Clam Meat,5504-t
Tender Crocolisk Meat,3667-t
Box Shield,2220-b
Brocade Shoes,1772-b
Brocade Vest,1778-b
Cedar Walking Stick,1822-c
Hunting Knife,2765-h
Linked Chain Cloak,1749-l
Rawhide Gloves,1799-r
Shiny War Axe,1824-s
The Crone's Shirt,137118
Twilight's Hammer Cloak,63102
Accursed Mace,56712
Antipodean Rod,2879-a
Band of Foul Strength,56714
Black Pearl Ring,6332-b
Darkweave Breeches,12987
Durak's Wand,56713
Ello's Band,60905
Gargoyle's Bite,12989
Impish Blade,56711
Mystic Tome,43515
Ring of Defense,12985
Sparkmetal Bracers,60907
Starsight Tunic,12988
Stitches' Stitchings,60906
Abercrombie's Gloves,60902
Ablution Slippers,56652
Alighted Boots,56716
Astronomer's Handwraps,60909
Band of the Eastern Strand,65727
Bandit Pants,9781-b
Battle Slayer,3199-b
Belt of Secret Signs,56725
Blessed Claymore,4817-b
Block Mallet,1938-b
Bloodcup Slippers,56655
Bloodtaint Boots,56728
Bluntnose's Signet,59028
Boran's Pauldrons,131444
Boran's Shoulderguards,59084
Bounty Hunter's Bracers,59026
Breastplate of the Lost Paladin,59085
Bristlebark Bindings,14569
Bronze Mace,2848-b
Bruiser Club,4439-b
Buccaneer's Pants,14171
Camouflaged Tunic,3585-c
Ceranium Rod,3452-c
Chain Bracers,132496
Chet's Slimy Bracers,65700
Clay Ring,11993
Clergy Ring,5622-c
Cosmologist's Grips,131580
Curse Lifter's Gloves,59089
Daggerspine Ball,65716
Daggerspine Dagger,65698
Dark Leather Cloak,2316-d
Darkbreaker Treads,131314
Deerstalker Leggings,56723
Defender Bracers,6574-d
Defender Girdle,6576-d
Detective Buckler,56718
Disarray Boots,56726
Double-Stitched Woolen Shoulders,4314-d
Dredge Boots,6666-d
Elegant Silver Ring,20818
Faithful Footguards,131309
Faithful Treads,56656
Feral Harness,15311
Fitzsimmons' Belt,59091
Fitzsimmons' Cinch,131446
Forest Cloak,4710-f
Forest Heart Piercer,56729
Formula: Enchant 2H Weapon - Lesser Versatility,11038
Formula: Enchant Cloak - Minor Agility,11039
Formula: Enchant Shield - Lesser Protection,11081
Fortified Cloak,9812-f
Gloves of Anguished Cries,59087
Gloves of Unforgotten Vows,56657
Gnoll Casting Gloves,892-gn
Gorthak's Tool Belt,131308
Greenweave Sash,9766-g
Harlequin Robes,6503-h
Haunted Pauldrons,59092
Heart-Corruptor Wristguards,131304
Heartwise Boon,56654
Heavy Woolen Pants,4316-h
Helcular's Other Rod,65676
Hinott's Outer Robe,65679
Hulking Bands,14743
Hulking Belt,14746
Je'neu's Hunting Vest,56722
Je'neu's Ringmail Jerkin,131319
Kingslayer's Breastplate,65717
Krokk's Notched Belt,131307
Lesser Belt of the Spire,1299-l
Lethality Leggings,65718
Loch Croc Hide Vest,6197-l
Meadow Ring,12006
Meat Packer Ribbon,56721
Merchant Marine Boots,59081
Merchant Marine Greaves,131442
Merchant Marine Pauldrons,59082
Merchant Marine Sandals,59079
Merchant Marine Stompers,131443
Merchant Marine Waders,59080
Militant Shortsword,15211
Mudsnout Spaulders,65699
Mystlash Bracers,56717
Oily Bracers,56715
Old Man's Legwarmers,60903
Orkus' Riding Spaulders,131695
Outrunner's Legguards,15503
Outrunner's Shield,15504
Pagan Shoes,14159
Pilfered Kaldorei Belt,56719
Polar Gauntlets,7606-p
Preemptive Staff,65677
Raven's Claws,6628-r
Red Riding Gloves,65678
Retired Linked Pants,131579
Rigid Gloves,15115
Ring of the Fool,60904
Rough Bronze Shoulders,3480-r
Sable Wand,7607-s
Sanguine Cape,14376
Sash of the Blind Princess,59083
Scouting Boots,6582-s
Scouting Buckler,6571-s
Scrupleless Bracers,56727
Security Crossbow,56720
Shadowhide Mace,1457-s
Shimmering Gloves,6565-s
Shimmering Sash,6570-s
Simple Pearl Ring,20820
Slime Resistant Bracer,131694
Snellig's Chain Shirt,131445
Snellig's Vest,59088
Solid Bronze Ring,20907
Somber Boots,131298
Somber Treads,56653
Spikelash Dagger,6333-s
Stargazer's Pantaloons,60908
Starry Band,60910
Steadfast Cinch,5609-s
Steelbrow's Old Robe,59090
Stout Battlehammer,789-st
Support Girdle,1215-s
Thelsamar Chainmail,59027
Thick Bronze Necklace,21933
Third Fleet Cloak,59086
Wet Work Gloves,56724
Wrangler's Cloak,15333
Bandit Shoulders,10405
Bronze Setting,20817
Buccaneer's Mantle,14170
Burnished Pauldrons,4694-b
Cracked Skull Mortar,1352-c
Cured Leather Armor,236-cu
Cured Leather Belt,1849-c
Cured Leather Boots,238-cu
Cured Leather Bracers,1850-c
Cured Leather Gloves,239-cu
Cured Leather Pants,237-cu
Grave Moss,3369-g
Grave Moss Leaf,108327
Healing Potion,929-he
Incendicite Ore,3340-i
Large Metal Shield,2445-l
Lesser Healthstone,19007
Lesser Healthstone,19006
Lesser Healthstone,5511-l
Mystic's Shoulder Pads,14368
Raptor Egg,3685-r
Ringed Buckler,2441-r
Scalemail Belt,1853-s
Scalemail Boots,287-sc
Scalemail Bracers,1852-s
Scalemail Gloves,718-sc
Scalemail Pants,286-sc
Scalemail Vest,285-sc
Standard Scope,4406-s
Studded Leather Harness,6524-s
Thick Cloth Belt,3597-t
Thick Cloth Bracers,3598-t
Thick Cloth Gloves,203-th
Thick Cloth Pants,201-th
Thick Cloth Shoes,202-th
Thick Cloth Vest,200-th
Thunder Lizard Tail,5470-t
War Paint Shoulder Pads,14728
Wild Steelbloom,3355-w
Wild Steelbloom Petal,108323
Bludgeoning Cudgel,1823-b
Brocade Bracers,3379-b
Brocade Shoulderpads,1777-b
Essence of Pain,2930-e
Gouging Pick,1819-g
Linked Chain Bracers,1748-l
Linked Chain Vest,1753-l
Rawhide Cloak,1798-r
Shoddy Blunderbuss,2783-s
Small Round Shield,2219-s
Wooden Maul,1820-w
Abomination Skin Leggings,23173
Anacondra's Robe,65911
Aquarius Belt,16608
Arced War Axe,3191-a
Armor of the Fang,6473-a
Assassin's Blade,1935-a
Baron's Scepter,6323-b
Belt of Arugal,6392-b
Belt of the Fang,10412
Black Malice,3194-b
Black Wolf Bracers,3230-b
Blindwatcher's Chain,132567
Bloody Apron,6226-b
Boahn's Fang,5423-b
Boots of Lingering Sorrow,151067
Boots of Painful Cost,131687
Boots of Painful Cost,131685
Boots of the Predator,151068
Breastplate of the Stilled Heart,151069
Breastplate of the Terrible Price,65984
Breastplate of the Terrible Price,66038
Butcher's Cleaver,1292-b
Butcher's Slicer,6633-b
Cavern Slitherer Pauldrons,132737
Cleansed Pauldrons,65985
Cobrahn's Boots,65961
Cobrahn's Grasp,6460-c
Cobrahn's Scale Gloves,131615
Commander's Crest,6320-c
Dark Lupine Wraps,132566
Dawnblade,22984
Deathstalker Pauldrons,66044
Deep Fathom Ring,6463-d
Deviate Scale Belt,6468-d
Duskbringer,2205-d
Eerie Stable Lantern,6341-e
Face Smasher,1483-f
Farstrider's Longbow,22982
Feline Mantle,3748-f
Firebane Cloak,12979
Firebelcher,5243-f
Footpads of the Fang,10411
Girdle of the Blindwatcher,6319-g
Gloomshroud Armor,1489-g
Gloves of the Fang,10413
Gloves of the Greymane Wall,151070
Gloves of the Uplifted Cup,151071
Glowing Lizardscale Cloak,6449-g
Godfrey's Britches,66011
Godfrey's Britches,65910
Greaves of the Misguided,151073
Guillotine Axe,2807-g
Haunting Blade,6641-h
Hematite Tortoise Pendant,151430
Kresh's Back,13245
Lady Anacondra's Satin Cuffs,151426
Leggings of the Fang,10410
Lil Timmy's Peashooter,13136
Living Root,6631-l
Lord Pythas' Pauldrons,151429
Meteor Shard,6220-m
Mindthrust Bracers,1974-m
Mutant Breastplate,6627-m
Necrology Robes,2292-n
Odo's Ley Staff,6318-o
Packleader's Chain Spaulders,131684
Packleader's Chain Spaulders,131686
Packleader's Pauldrons,66002
Phantom Armor,6642-p
Pythas' Chain Boots,131616
Pythas' Vest,66003
Rakzur Club,12983
Rift Bracers,5943-r
Robe of the Moccasin,6465-r
Robes of Arugal,6324-r
Rugged Spaulders,5254-r
RuneChain Girdle,5425-r
Sandals of Sacrifice,65936
Sandals of Sacrifice,66020
Savage Trodders,6459-s
Seedcloud Buckler,6630-s
Serpent Gloves,5970-s
Serpentis' Gloves,65937
Serpent's Kiss,5426-s
Serpent's Shoulders,5404-s
Shadowfang Pauldrons,132568
Shadowfang Shoulderpads,65960
Shadowfang Shoulderpads,66029
Silverlaine's Family Seal,6321-s
Silver-Linked Footguards,12982
Sin'dorei Warblade,22995
Skycaller,12984
Slime-Encrusted Pads,6461-s
Slither-Scale Boots,132741
Slither-Scale Britches,132742
Slither-Scale Cord,132740
Slither-Scale Gauntlets,132743
Slither-Scale Hauberk,132739
Slumbersilk Waistcord,151428
Snake-Charmer's Casque,151427
Snakeskin Bag,6446-s
Sporid Cape,6629-s
Staff of Radiance,156941
Staff of the Sun,22980
Stillwater's Cloak,65697
Stillwater's Dagger,65675
Stillwater's Signet,65715
Stinging Viper,6472-s
Tail Spike,6448-t
Tattered Shoulderpads,34107
The Axe of Severing,23171
Tranquillien Champion's Cloak,22990
Venomstrike,6469-v
Witching Stave,1484-w
Wolfmaster Cape,6314-w
Worgen Hunter's Helm,151072
Worn Turtle Shell Shield,6447-w
Jenny\'s Gloves,65714
Aberrant Vest,65673
Amazing Chain Boots,131693
Awesome Boots,65696
Barkburn Legguards,131303
Battlefield Medic Handguards,131294
Beggar's Belt,60900
Blackrock Mace,1296-b
Bloodspattered Surcoat,15488
Blue Chain Leggings,132547
Bluegill Sandals,1560-b
Bristlebark Cape,14571
Broadleaf Mantle,56625
Broadleaf Spaulders,131533
Buckled Boots,5311-b
Burden of Sacrifice,56641
Burnished Boots,2991-b
Burnished Leggings,2990-b
Burnished Shield,3655-b
Burnished Tunic,2989-b
Burnished Tunic,54784
Citizen Wilkes' Ring,65712
Claystone Shortsword,16891
Clear Crystal Rod,16894
Clerk Whitesteed's Cloak,65694
Crossbow of the Twice-Slain,65672
Deadly Blunderbuss,4369-d
Delgren's Leggings,56630
Deviate Scale Gloves,6467-d
Dirty Rotten Gloves,60901
Doublet of Deception,60899
Drifter's Cinch,131574
Ebonlocke Band,60895
Falathim-Washed Robes,56624
Feero's Pauldrons,56632
Feero's Ringmail Grips,131296
Felfire-Scorched Chestguard,131302
Felfire-Tainted Vest,56650
Fine Leather Pants,5958-f
First Responder's Pauldrons,56635
Flarecrazed Cloak,59078
Folly's Edge,56649
Forest Grace Mantle,56636
Forestkeeper Legguards,56648
Ghost Hair Band,60898
Gnarlbark Shoulders,56638
Gorat's Bequest,56644
Gorat's Spaulders of Satisfaction,131295
Gorka's Band,60644
Gorka's Brass Shoulderguards,131297
Gray Woolen Robe,2585-g
Grayson's Torch,1172-g
Green Carapace Shield,2021-g
Greenweave Bracers,9768-g
Griefbearer Leggings,131299
Grunt Axe,4568-g
Grunt's Ankle Wraps,15506
Grunt's Handwraps,15509
Halfmoon Gloves,56634
Hands of Encouragement,56629
Heavy Gnoll War Club,1218-h
Heavy Woolen Cloak,4311-h
Inscribed Leather Breastplate,2985-i
Invoker's Signet,28303
Jewel-Encrusted Sash,4436-j
Kadrak's Breastplate,56645
Labor Camp Frock,56627
Leggings of Loss,56640
Leggings of the Traveling Medic,56633
Legguards of Abandoned Virtue,56651
Light Bow,4576-l
Maestra's Gloves,56626
Manager's Mantle,56628
Monstrous Shield,65713
Mourner's Stole,56639
Night Watch Boots,60897
Night Watch Gauntlets,3559-n
Night Watch Hauberk,131564
Night Watch Vest,60896
Oak Mallet,3193-o
Onaeya's Gloves,56631
Orcish Cleaver,4949-o
Pagan Belt,14164
Pattern: Fine Leather Pants,5972-p
Pattern: Gray Woolen Robe,2601-p
Pearl-Encrusted Spear,1406-p
Powder Burn Vest,56647
Prospector's Buckler,15893
Prospector's Woolies,14565
Rigid Moccasins,15111
Ring of the Moon,12052
Ritual Leggings,14125
Rough Bronze Leggings,2865-r
Scepter of Questionable Decision Making,156958
Scouting Belt,6581-s
Scouting Bracers,6583-s
Seer's Fine Stein,7608-s
Seer's Padded Armor,6561-s
Seer's Robe,2981-s
Severed Druid's Leggings,56637
Shimmering Boots,6562-s
Shimmering Cloak,6564-s
Shredder Blade,56646
Shredder Piston,156957
Slayer's Band,22979
Sludge Guard Mail Vest,131692
Soot-Stained Chainmail Breastplate,131301
Star Pony Leggings,65674
Starwhisper Monnions,56642
Starwhisper Spaulders,131532
Stout Fist,157005
Stoutfist Breastplate,59077
Stoutfist Chainmail,131441
Strange Water Globe,16782
Torchlight Wand,5240-t
Trogg Beater,3571-t
Volcanic Rock Ring,12053
Wand of Decay,5252-w
Wand of Infectious Dementia,59076
Woodguard Vest,56643
Aboriginal Shoulder Pads,14169
Amani Scimitar,29518
Big Bear Meat,3730-b
Bloodspattered Shoulder Pads,15496
Bronze Tube,4371-b
Espadon,2024-e
Fine Light Crossbow,15808
Fishliver Oil,1322-f
Gloom Wand,5209-g
Hammer,2028-h
Inscribed Leather Spaulders,4700-i
Large Bore Blunderbuss,3023-l
Lupine Mantle,15019
Pattern: Deviate Scale Gloves,6475-p
Raider's Shoulderpads,10407
Razormane Backstabber,5093-r
Reinforced Bow,3026-r
Rock Hammer,2026-r
Seer's Mantle,4698-s
Brocade Belt,3378-b
Brocade Pants,1776-b
Linked Chain Boots,1747-l
Linked Chain Shoulderpads,1752-l
Rawhide Bracers,1797-r
Rawhide Tunic,1802-r
Sludge-Caked Throwing Knives,65695
Armored Bloodwing,95341
Big Love Rocket,50250
Celestial Steed,54811
Darkmoon Dancing Bear,73766
Darkmoon Dirigible,153485
Enchanted Fey Dragon,97989
Gilded Ravasaur,153540
Grinning Reaver,112327
Heart of the Aspects,78924
Hearthsteed,98618
Imperial Quilen,85870
Invincible's Reins,50818
Iron Skyreaver,107951
Iron Warhorse,129744
Ivory Hawkstrider,142369
Lucky Riding Turtle,103630
Luminous Starseeker,147901
Mystic Runesaber,122469
Orgrimmar Interceptor,151617
Perpetual Purple Firework,23714
Perpetual Purple Firework,49703
Primal Flamesaber,143631
Reins of the Crimson Deathcharger,52200
Reins of the Dread Raven,109013
Reins of the Golden King,62298
Reins of the Illidari Felstalker,128425
Reins of the Kor'kron Annihilator,67107
Riding Turtle,23720
Savage Raptor,69228
Seabraid Stallion,153539
Shu-zen` the Divine Sentinel,156564
Soaring Skyterror,128706
Sound Test Mount,143752
Stormcrow,104011
Stormwind Skychaser,151618
Swift Forest Strider,72140
Swift Lovebird,72146
Swift Shorestrider,71718
Swift Springstrider,72145
Swift Windsteed,92724
The Horseman's Reins,37012
Twelve-String Guitar,143543
Tyrael's Charger,76755
Warforged Nightmare,112326
White Riding Camel,72575
Winged Guardian,69846
Arcanite Fishing Pole,19970
Armbands of Exiled Architects,151062
Aspirant's Staff of Grace,89553
Aspirant's Staff of Harmony,89551
Battleaxe of the Farseer,65488
Battleaxe of the Speaker,65490
Battlehammer of the Sunwalker,65473
Battlemace of the Order,65470
Belt of Absolute Allegiance,131680
Belt of Beginnings,62896
Big Blizzard Bear,43599
Black Hawkstrider,29221
Black Skeletal Horse,46308
Black Stallion Bridle,2411-b
Blackened Defias Armor,10399
Blackened Defias Belt,10403
Blackened Defias Boots,10402
Blackened Defias Gloves,10401
Blackened Defias Leggings,10400
Blackwater Cutlass,1951-b
Blade of the Shattered Hand,65487
Blue Hawkstrider,29220
Blue Mechanostrider,8595-b
Blue Skeletal Horse,13332
Bow of the Great Hunter,65466
Bracers of the Most Trusted,62897
Bravo Company Signet,60730
Brewfest Kodo,37827
Brewfest Ram,33976
Broadaxe of the Horde,65494
Broadsword of the Crown,65492
Brown Elekk,28481
Brown Horse Bridle,5656-b
Brown Kodo,15290
Brown Ram,5872-b
Brown Skeletal Horse,13333
Buzz Saw,1937-b
Buzzer Blade,2169-b
Cape of the Brotherhood,5193-c
Chestnut Mare Bridle,5655-c
Cookie's Stirring Rod,5198-c
Cookie's Tenderizer,5197-c
Corsair's Overshirt,5202-c
Crossbow of the Crown,65465
Cruel Barb,5191-c
Darkspear Pride,54653
Deadmines Cleaver,1927-d
Deathgate Shield,59593
Defias Mage Staff,1928-d
Defias Rapier,1925-d
Dragon Fishing Pole,84661
Dusty Mining Gloves,2036-d
Emberstone Staff,5201-e
Ensemble: Blackened Defias Armor,142273
Feyscale Cloak,6632-f
Fluorescent Green Mechanostrider,13325
Foe Reaper,5187-f
Foreman's Gloves,2167-f
Foreman's Leggings,2166-f
Gavel of the Order,65476
Gear-Marked Gauntlets,151063
Gnomeregan Pride,54651
Goblin Mail Leggings,1943-g
Goblin Screwdriver,1936-g
Goblin Trike Key,62461
Gold-Flecked Gloves,5195-g
Gold-Plated Buckler,5443-g
Gray Elekk,29744
Gray Kodo,15277
Gray Ram,5864-g
Greataxe of the Horde,65495
Greatmace of the Order,65471
Greatsword of the Crown,65493
Greatsword of the Sunwalker,65474
Green Mechanostrider,13321
Horn of the Black Wolf,46099
Horn of the Brown Wolf,5668-h
Horn of the Dire Wolf,5665-h
Horn of the Timber Wolf,1132-h
Ice Chip,53641
Impaling Harpoon,5200-i
Ironpatch Blade,12976
Keeshan's Bow,60727
Keeshan's Dagger,60726
Lavishly Jeweled Ring,1156-l
Mace of the Order,65475
Mace of the Sunwalker,65472
Magefist Gloves,12977
Metalworking Gloves,1944-m
Miner's Cape,5444-m
Miner's Revenge,1893-m
Missing Diplomat's Pauldrons,151066
Moon Staff of Elune,65483
Morningstar of the Order,65469
Mountain Horse,73838
Nat's Lucky Fishing Pole,45858
Night Watch Shortsword,935-ni
Noble's Robe,3019-n
Old Friend's Gloves,151065
Pet Cage,82800
Petrified Shinbone,1958-p
Pinto Bridle,2414-p
Prospector Axe,12975
Pulsating Hydra Heart,5183-p
Purple Elekk,29743
Purple Hawkstrider,29222
Purple Mechanostrider,13323
Red Hawkstrider,28927
Red Mechanostrider,8563-r
Red Skeletal Horse,13331
Reins of the Black Dragon Turtle,87795
Reins of the Black Dragon Turtle,91008
Reins of the Blue Dragon Turtle,91009
Reins of the Blue Dragon Turtle,87796
Reins of the Brown Dragon Turtle,87797
Reins of the Brown Dragon Turtle,91005
Reins of the Golden Sabercat,12327
Reins of the Green Dragon Turtle,91004
Reins of the Green Dragon Turtle,82765
Reins of the Primal Leopard,12325
Reins of the Purple Dragon Turtle,91006
Reins of the Purple Dragon Turtle,87799
Reins of the Red Dragon Turtle,87800
Reins of the Red Dragon Turtle,91007
Reins of the Spectral Tiger,33224
Reins of the Spectral Tiger,49283
Reins of the Spotted Frostsaber,8632-r
Reins of the Striped Dawnsaber,47100
Reins of the Striped Frostsaber,8631-r
Reins of the Striped Nightsaber,8629-r
Reins of the Tawny Sabercat,12326
Rockslicer,872-ro
Rolling Pin of Awesomeness,112262
Runed Silver Rod,6339-r
Shadow-Walker Staff,65485
Shield of Azsharan Conquest,53442
Shield of Talrendis Point,53443
Shield of the Barrens,59591
SI:7 Special Issue Dagger,65486
Slippers of Unturned Loyalties,62895
Small Glimmering Shard,10978
Smelter's Britches,132556
Smelting Pants,5199-s
Smite's Reaver,5196-s
Soul-Trader Beacon,38050
Sound Test Pet,146417
Spell Axe of the Farseer,65489
Spell Axe of the Speaker,65491
Staff of Conjuring,1933-s
Staff of Forsaken Faith,65479
Staff of Golden Worship,65481
Staff of Justified Sins,65496
Staff of Nobles,3902-s
Staff of the Arcane Path,65468
Staff of the Earthmother,65484
Staff of the Green Circle,65463
Staff of the Green Circle,65461
Staff of the Hallowed,65482
Staff of the Left Hand Path,65497
Staff of the Royal Wizard,65467
Staff of the Sunchaser,65478
Staff of the Technocrat,65480
Staff of the Verdant Circle,65464
Staff of the Verdant Circle,65462
Stonemason Cloak,1930-s
Stormbringer Belt,12978
Stormwind Guard Shield,7188-s
Suppressor's Wand,59592
Taskmaster Axe,5194-t
Thief's Blade,5192-t
Tunneler's Boots,2037-t
Unpainted Mechanostrider,13322
VanCleef's Boots,7187-v
Vest of the Curious Visitor,151064
Walking Boots,4660-w
Warhammer of the Order,65477
Weighted Sap,1926-w
Whistle of the Emerald Raptor,8588-w
Whistle of the Turquoise Raptor,8591-w
Whistle of the Violet Raptor,8592-w
White Kodo,46100
White Ram,5873-w
Wicked Dagger,3222-w
Wind Rider Wand,53451
Woodworking Gloves,1945-w
Aboriginal Robe,14120
Aboriginal Rod,15971
Aboriginal Vest,14121
Addled Blotter Bracers,59072
Agile Boots,4788-a
Aldor Tabard,31779
Ancient Suramar Scroll,130903
Arathor Battle Tabard,20132
Bad Belt,59071
Bad Waistguard,131438
Bandit Boots,9776-b
Bandit Buckler,9778-b
Bandit Gloves,9780-b
Battle Pet Bandage,86143
Battle Tabard of the Defilers,20131
Bear Hide Vest,65692
Beerstained Gloves,3565-b
Big Bronze Knife,3848-b
Binding Plates,65709
Black Whelp Cloak,7283-b
Black Whelp Tunic,20575
Blackrock Gauntlets,1448-b
Blade of the Hand,24352
Bloodfeather Ring,59589
Blue Overalls,6263-b
Boar Hunter's Cape,5314-b
Botanist's Britches,65666
Botanist's Chain Pants,131894
Bounty Hunter's Ring,5351-b
Brambleweed Leggings,5422-b
Bravo Company Amice,131588
Bravo Company Mantle,60722
Bravo Company Monnions,60723
Bravo Company Pauldrons,60725
Bravo Company Shoulderguards,60724
Bravo Company Spaulders,131589
Brazie's Plant Light,65689
Bridgeworker's Gloves,1303-b
Buccaneer's Cord,14173
Buccaneer's Gloves,14168
Buckler of the Seas,1557-b
Burnished Girdle,4697-b
Burnished Gloves,2992-b
Cenarion Expedition Tabard,31804
Chain Boots,132494
Chain Hauberk,132493
Channeler's Staff,4437-c
Cincture of Woven Reeds,26013
Consortium Tabard,31776
Cord of the Ancient Horn,131317
Corin's Handguards,26035
Crackling Scale Breastplate,132545
Creeping Boots,65710
Crossbow of the Hand,24353
Cue Cue Gloves,65671
Cutthroat Band,59588
Dark Leather Boots,2315-d
Dark Leather Tunic,2317-d
Darkmoon Breastplate,39507
Darkmoon Chainmail,131276
Darkmoon Robe,38318
Darkmoon Vest,39509
Darsok's Ring,59590
Dawnstar Ink,43117
Defender Cloak,6575-d
Desperado Cape,2241-d
Detonation Ring,53408
Discolored Bracers,59073
Drunkard's Belt,59075
Dwarf Rune Stone,52843
Dwarven Tree Chopper,2907-d
Elegant Shortsword,5321-e
Enchanted Moonstalker Cloak,5387-e
Favor of the Dark Lady,62894
Felros' Signet,52673
Feral Leggings,15312
Floodsurge Coat,59067
Floppy Shoulderguards,65691
Flutterer Silk Handwraps,26009
Flying Tiger Goggles,4368-f
Formula: Enchant Weapon - Minor Beastslayer,6348-f
Frostwolf Battle Tabard,19031
Furen's Favor,6970-f
Ghostclaw Leggings,22998
Ghoul Fingers,1314-g
Gleaming Claymore,15248
Gloves of the Moon,5299-g
Gloves of Unmitigated Badassery,53412
Grassland Sash,6477-g
Greenweave Cloak,9770-g
Grips of the Lightning Fast Assasin,131360
Grove Keeper's Branch,52640
Grunt's Belt,15510
Hammerfist Gloves,5629-h
Hardwood Cudgel,5757-h
Harpy Skinner,5279-h
Herb Pouch,22250
Highborne Scroll,63127
Highmountain Ritual-Stone,130904
Hillman's Leather Vest,4244-h
Honor Hold Tabard,23999
Hook Dagger,3184-h
Horn Sounder's Bracers,52630
Hulking Cloak,14745
Inlaid Malachite Ring,20821
Inscribed Leather Pants,2986-i
Ironforge Breastplate,6731-i
Keepers of Time Tabard,31777
Keyton's Mail Pauldrons,131691
Keyton's Sash,65669
Kroum's Signet,53424
Kurenai Tabard,31774
Lead Band,11981
Leprous Sack of Pet Supplies,151638
Lesser Astral Essence,10998
Lesser Spellfire Robes,7510-l
Lesser Staff of the Spire,1300-l
Ley-Keeper's Wand,22997
Lorna's Signet,62893
Low-Altitude Parachute,53425
Lower City Tabard,31778
Lupine Axe,1220-l
Lupine Vest,15018
Mace of the Hand,24351
Mag'har Tabard,31773
Manaweave Robe,7509-m
Marblebeard's Shrug,59064
Mark of the Deceiver,130905
Minor Darkmoon Prize,19298
Officer's Armbands,65668
Ogri'la Tabard,32828
Old Crafty,34486
Old Ironjaw,34484
Opaque Wand,5207-o
Ornate Bronze Lockbox,4632-o
Ornate Tigerseye Necklace,21934
Ornate Wire Cinch,131266
Ornately Tooled Belt,26026
Outrunner's Gloves,15502
Outrunner's Slippers,15498
Overseer's Cloak,1190-o
Overseer's Ring,1189-o
Owlbeard Bracers,16981
Owlsight Rifle,15205
Pattern: Dark Leather Tunic,2409-p
Pattern: Heavy Woolen Cloak,4346-p
Pattern: Hillman's Leather Vest,4293-p
Plans: Ironforge Breastplate,6735-p
Plump Dig Rat,78342
Portable Lap Desk,65711
Preserved Brewfest Hops,37816
Preserved Holly,21213
Privateer Musket,5309-p
Private's Tabard,15196
Quartz Ring,11965
Quest Giver's Pauldrons,65693
Raider's Chestpiece,9783-r
Ravager Hide Gloves,26023
Ravager Scale Grips,131273
Recipe: Captain Rumsey's Lager,34834
Red Woolen Boots,4313-r
Reforged Quel'dorei Crest,22996
Relic Blade,5627-r
Relic Hunter Belt,11936
Riding Gloves,1304-r
Rigid Belt,15110
Rigid Bracelets,15112
Ring of Scorn,3235-r
Ritual Gloves,14124
Ritual Sandals,14129
Ritual Stopper's Slippers,52588
Riveted Gauntlets,5312-r
Rogues Deck,37163
Rogues Deck,43039
Scaling Knife,52644
Scarab Trousers,6659-s
Scarecrow Trousers,4434-s
Schematic: EZ-Thro Dynamite,6716-s
Schematic: Small Seaforium Charge,4409-s
Scourge Lieutenant Breeches,131245
Scouting Cloak,6585-s
Scout's Tabard,15197
Scryers Tabard,31780
Sea Dog Britches,5310-s
Seafarer's Pantaloons,3563-s
Seer's Pants,2982-s
Segmented Girdle,26038
Shadowgem,1210-s
Shadowhide Two-Handed Sword,1460-s
Shadumbra's Head,16304
Sharptalon's Claw,16305
Sha'tar Tabard,31781
Shimmering Bracers,6563-s
Shiver Blade,5182-s
Shovel of Mercy,65667
Signet Ring of the Hand,24349
Signet Ring of the Hand,24350
Silver Skeleton Key,15869
Silverwing Battle Tabard,19506
Sinister Scimitar,29583
Skullchipper,5626-s
Skyguard Tabard,32445
Slabchisel Boots,59069
Slaver's Leggings,65690
Slick Deviate Leggings,6480-s
Sniper's Band,53444
Sparkproof Gauntlets,131439
Sparkproof Gloves,59065
Spider-Handler's Mantle,65670
Spiky Legbone,156942
Sporeggar Tabard,31775
Stabilized Incendicite Legguards,59066
